,"BTC / Addresses, active, count","BTC / NVT, adjusted, 90d MA","BTC / NVT, adjusted, free float,  90d MA","BTC / NVT, adjusted","BTC / NVT, adjusted, free float","BTC / Flow, in, to exchanges, USD","BTC / Flow, out, from exchanges, USD","BTC / Fees, transaction, mean, USD","BTC / Fees, transaction, median, USD","BTC / Fees, total, USD","BTC / Miner revenue, USD","BTC / Capitalization, market, free float, USD","BTC / Capitalization, realized, USD","BTC / Capitalization, market, current supply, USD","BTC / Capitalization, market, estimated supply, USD","BTC / Volatility, daily returns, 30d","BTC / Volatility, daily returns, 180d","BTC / Difficulty, last","BTC / Difficulty, mean","BTC / Hash rate, mean","BTC / Hash rate, mean, 30d","BTC / Revenue, per hash unit, USD","BTC / Supply, Miner, held by all mining entities, USD","BTC / Block, size, mean, bytes","BTC / Block, weight, mean","BTC / Issuance, continuous, percent, daily",BTC / Network distribution factor,"BTC / Transactions, count","BTC / Transactions, transfers, count","BTC / Transactions, transfers, value, mean, USD"
2015-10-31,367631,46.22159828476318,40.381992839332646,27.17949299,23.74565424,28905165.16345005,37304206.67280934,0.0577848957944992,0.0314119508182349,9005.833794468497,1163395.026364601,4057974244.7814975,4150812356.944212,4644794429.499121,,0.0193951910707173,0.0237174409037711,62253982449.76082,62253982449.7608,454915.351205088,445800.448298136,2.9599397e-05,610006059.3796697,543504.979591837,2174019.9183673467,0.0248533968530146,0.361601422459,155851,401732,1356.3408674803538
2015-11-01,393101,48.19186106394592,42.099545987601246,35.6774873,31.16721339,29746321.36042339,29350304.844058424,0.0592638749153694,0.0329854227644652,9067.96550080066,1270760.3862415946,4261963104.062245,4159119768.935239,4878720873.406128,,0.0205854398933214,0.0239550046706681,62253982449.76082,62253982449.7608,473483.324723664,447677.233674305,3.1063132e-05,641528545.493633,542959.60130719,2171838.405228758,0.0258611315031009,0.362198496996,153010,412896,1276.815213658074
2015-11-02,404897,52.52910544760436,45.88467955764082,24.94324089,21.78816117,49889167.80753376,45433699.31889281,0.0706778160673646,0.0364616627995324,12303.94761008717,1406962.5496922014,4711946863.085645,4180308210.4495034,5394270070.549458,,0.0262398703696183,0.0249466622580295,62253982449.76082,62253982449.7608,473483.324723664,448848.642638864,3.4392529e-05,706628806.952165,636100.333333333,2544401.333333333,0.0258544452510153,0.360974477417,174085,402522,2171.0599546076487
2015-11-03,449049,56.21250439127977,49.09711150224376,17.25992437,15.07515882,67642226.23299253,65117035.6677675,0.083067956086274,0.0400923105201637,15377.373894778852,1568954.4065511222,5181959880.093363,4212261916.8860455,5932954782.927946,,0.0299377475189057,0.0257829622550427,62253982449.76082,62253982449.7608,479672.649229855,449420.217949882,3.7857473e-05,776522637.9599286,684904.283870968,2739617.1354838707,0.0261855532276557,0.363873892917,185118,449537,5905.459782024737
2015-11-04,498795,55.38646851091271,48.37274666668342,17.06312311,14.90237876,78388439.87623179,66012127.40204794,0.0824054327693893,0.0405481681472823,16930.773000500456,1588172.2887076896,5241939113.963297,4244659205.671562,6001984912.541993,,0.0298852549744487,0.0257100592019351,62253982449.76082,62253982449.7608,479672.649229855,449991.793260901,3.8321184e-05,783211936.2580885,787113.258064516,3148453.0322580645,0.0261786981907245,0.36357799858,205457,495215,6211.921713588973
2015-11-05,441656,51.07993039731559,44.60848612581877,16.04905976,14.01576419,75483560.17467244,53985516.06564299,0.0700980253718961,0.0384341222969024,12738.914150834671,1415584.3779877722,4969525167.031652,4260780735.918654,5690464341.778327,,0.0325216769816508,0.0260414679888369,62253982449.76082,62253982449.7608,451820.688951993,450743.418542809,3.6262347e-05,740524440.1628371,726245.363013699,2904981.4520547944,0.0246525657587819,0.363543557872,181730,436747,2902.1767559611326
2015-11-06,426032,49.00122226072143,42.79163134417213,26.37086601,23.0290659,47379476.84490024,42126775.85055713,0.0719844135335046,0.0372975417884278,11993.89901412545,1364029.7888446331,4823576787.78324,4262466545.665244,5523536982.471544,,0.0331624910486062,0.0261424555993174,62253982449.76082,62253982449.7608,448726.026698897,452298.800945494,3.5182675e-05,717602973.1692542,651272.786206897,2605091.144827586,0.0244777195141641,0.363720377688,166618,453626,2187.5199701300403
2015-11-07,365479,50.87337102282893,44.424386758621694,33.52861208,29.27834347,41874962.07573819,35170065.47998758,0.0659052542936693,0.0386504550847458,9942.664378505824,1478659.9575988462,4999585698.087244,4275136724.8922567,5725363853.894036,,0.033224299806468,0.0262578661192155,62253982449.76082,62253982449.7608,470388.662470568,453870.894795624,3.6382934e-05,744164182.0201273,534542.013157895,2138168.052631579,0.0256528201648077,0.36283407337,150863,369202,2133.6926742867317
2015-11-08,386676,48.622919666548825,42.42544957931345,34.63232849,30.21809706,32972283.81194745,28790964.82553538,0.0656163057768846,0.0372400129748685,8881.88876626489,1302972.3396429452,4814437928.972032,4274494417.8469086,5517726529.270193,,0.0345553748339585,0.0264239755089967,62253982449.76082,62253982449.7608,430158.053180322,455512.721159301,3.5058505e-05,717518227.3525453,558185.863309353,2232743.45323741,0.0234533270906386,0.361928350261,135361,390970,1785.315621835213
2015-11-09,408589,48.96385872936397,42.71710488785169,23.26137773,20.29371741,50591541.62958966,44588980.55825752,0.0706472717826688,0.0380495644360023,11031.500841591926,1428377.7760826775,4919663331.059701,4283910167.894504,5639092372.258233,,0.0345482911485718,0.0263897574030661,62253982449.76082,62253982449.7608,461104.67571128,454759.98760809,3.5853356e-05,733561581.926035,613971.825503356,2455887.302013423,0.0251342978918697,0.359710296687,156149,395806,2752.3927067288287
2015-11-10,399491,42.99369453308106,37.50614938756317,20.89914396,18.23165988,44727661.745094605,57104295.71524272,0.0611811525861729,0.0337830502337814,9817.250106282498,1242898.5836393037,4368808781.846262,4268466454.9967856,5008011574.29464,,0.0422858391326992,0.0279021476004391,62253982449.76082,62253982449.7608,451820.688951993,455108.540654791,3.1838737e-05,650519824.3217576,604055.801369863,2416223.205479452,0.0246221741950885,0.361712303119,160462,394989,2392.818495256399
2015-11-11,374115,39.00107898286189,34.02070241972105,23.50818739,20.50622876,51325768.314145096,58703736.76541504,0.0542042307508847,0.0308922185856225,8777.995740490505,1306251.1763366356,3995813838.153765,4255725861.877367,4580771119.302635,,0.0459302262589038,0.0287221946773884,65848255179.70261,64307852581.156,537055.796106772,458701.336175191,2.8150982e-05,594657245.0063262,529035.708333333,2116142.833333333,0.0283243398721408,0.363402867568,161943,370460,2774.1085219668707
2015-11-12,374348,42.28776560219525,36.88615428130391,24.39890553,21.2823208,47807351.80861631,42133056.48630431,0.0559166748359903,0.0337522988603156,8941.970973072255,1367472.0001007752,4366760374.928415,4261192834.731381,5006229106.120829,,0.0482324221238232,0.0294387542315088,65848255179.70261,65848255179.7025,527006.857659411,462463.007374687,3.0032289e-05,650275921.5130473,529385.074534161,2117540.298136646,0.0271367929898915,0.361793511364,159916,392888,2436.966126793794
2015-11-13,358205,42.09239629556328,36.712919831987485,29.36410395,25.61132388,39931854.53676671,31996695.497367103,0.0550251228554638,0.0337278958211572,8428.418168262828,1357544.251014551,4364444668.008588,4265215334.28644,5003958699.46066,,0.0482713869931146,0.0294386508009423,65848255179.70261,65848255179.7025,523733.523139787,464604.046541505,3.0000596e-05,649604831.3470799,492138.7,1968554.8,0.0269609705809862,0.360620450469,153174,367045,2443.5735835195605
2015-11-14,383137,41.58405574276336,36.26581407721444,40.89008969,35.66060029,32796772.048453443,30301172.09678189,0.0541560318702373,0.0333047117475161,8076.88474915909,1190394.151785981,4310271624.373089,4266297667.7351217,4942356322.479359,,0.0484385462110296,0.0294233789965001,65848255179.70261,65848255179.7024,464813.50178656,463359.920310594,2.9641372e-05,642035041.4538044,538524.443661972,2154097.774647888,0.0239221373347623,0.359364120494,149141,398658,2451.187009056501
2015-11-15,409132,40.09986394061619,34.969974741805665,39.37966755,34.34191152,34899599.202550285,28843732.274872087,0.051506120320455,0.0319928021624781,7211.011363224687,1286923.097862349,4141428043.444696,4264151261.0901465,4748951129.880329,,0.0490586899604174,0.0295877871585353,65848255179.70261,65848255179.7025,523733.523139787,466290.257787899,2.8439927e-05,617166482.4116435,489571.725,1958286.9,0.0269472574364304,0.358643960367,140003,412838,1545.0487036723578
2015-11-16,404593,41.61303277349192,36.28913346394325,33.29571674,29.03592043,36401224.713037215,45751542.87028551,0.057957671172544,0.0331132725014611,9302.553969220378,1441451.5896574128,4287669217.508256,4265847560.822777,4916703779.86137,,0.0490592774672809,0.0296822447308783,65848255179.70261,65848255179.7026,566286.871894895,471446.120591893,2.9461159e-05,638425076.5124533,525373.554913295,2101494.2196531794,0.029128235090229,0.361172953272,160506,382609,2176.103677669416
2015-11-17,388743,41.92461277091668,36.55921032276586,27.60136429,24.06901377,34838739.60617076,46464320.87181836,0.0567349502024468,0.0335849786090006,8996.85819825339,1260037.3113835258,4349643891.001808,4273876176.780767,4987994385.318497,,0.0485412972366116,0.0296948418542501,65848255179.70261,65848255179.7025,487726.843423926,473075.350365979,2.9901502e-05,646989326.0128033,572153.369127517,2288613.476510067,0.0250810317041965,0.363168452167,158577,385385,1576.2578921924146
2015-11-18,403730,41.7702225526925,36.42174688839391,33.89113487,29.5515384,31941357.630274937,29906397.794073727,0.0554913117239321,0.0335744504967855,9238.914962852656,1293461.646464898,4349062124.215971,4276267589.523308,4987714987.43995,,0.0485581982247216,0.0296643697351376,65848255179.70261,65848255179.7025,500820.181502421,473123.323822215,2.9892208e-05,647148147.8577514,594323.352941177,2377293.411764706,0.025747716834983,0.362890430295,166493,422301,1354.257514710803
2015-11-19,345821,40.5609582151538,35.365769035108414,36.49655259,31.82194667,33795802.851103894,28514748.575743698,0.0543221750362535,0.0326232145528931,8084.008800195108,1117273.3035985604,4226625342.053753,4275407752.280632,4847511550.504216,,0.0489089575655082,0.0297467983704427,65848255179.70261,65848255179.7024,445173.494668818,475049.154420193,2.904801e-05,628970561.2805327,591769.735294118,2367078.9411764704,0.0228816225240968,0.362569499727,148816,343138,1753.5482379885962
2015-11-20,361600,40.00569421198396,34.88156758093683,38.68791122,33.73257273,29359799.60718713,28391711.821688324,0.0531243376288877,0.0321940475452951,8381.692369397762,1352483.1773854685,4172188023.1514745,4275340442.0214415,4785085356.666097,,0.0489454097034681,0.0297647185314109,65848255179.70261,65848255179.7025,546646.864777153,478743.269952076,2.8635928e-05,620848513.7030256,510791.119760479,2043164.479041916,0.0280893941242575,0.36255392136,157775,373085,1814.2162631654596
2015-11-21,370942,40.5024398645088,35.31497377634258,53.77263449,46.88555018,25236632.770352643,21926574.097571097,0.0516847201526399,0.0325905231151373,7688.205492145487,1425375.961000618,4224839619.383832,4276935867.918488,4845432243.699364,,0.0487999809745834,0.0297473335295747,65848255179.70261,65848255179.7026,569560.206414519,482797.623354445,2.8965168e-05,628849147.3010769,463101.534482759,1852406.1379310344,0.0292582309318622,0.361680509006,148752,386179,1150.782234407303
2015-11-22,379184,40.5644254240864,35.367546135232644,62.39061081,54.39748704,18990043.417484697,17845996.988212354,0.0580733339415363,0.0323716966101695,7541.170852312134,1399524.125089601,4197511002.19316,4279226519.512416,4814289952.834088,,0.0488374634581507,0.029753453243224,65848255179.70261,65848255179.7026,563013.537375271,486532.869409482,2.8770526e-05,625585123.8392601,441130.23255814,1764520.9302325582,0.0289135670654372,0.361274614163,129856,399893,854.264670887288
2015-11-23,340771,40.66788136016858,35.45478829067972,47.0383453,41.00864167,22379918.87164964,19679936.533226185,0.0572258226115656,0.0323012556341321,8405.099921896302,1324681.2670127794,4189175146.0735297,4279799895.8171415,4805130309.641994,,0.0487932976448796,0.0297548845125944,65848255179.70261,65848255179.7025,533553.526698658,489689.655292726,2.8735559e-05,624151588.304638,517168.552147239,2068674.208588957,0.0273931419601595,0.36064645391,146876,336324,1180.3653965834558
2015-11-24,385973,40.29445853791644,35.127047302648656,44.70470602,38.97171919,25488651.664217144,23381725.21768614,0.05307821998527,0.0319961356527177,8083.122886896834,1255932.413342887,4150433488.124737,4280203701.2696414,4760988552.801359,,0.0488506757183401,0.0297659214762965,72722780642.54718,72282105933.3903,560533.42415402,492736.920630915,2.5932896e-05,618597507.433217,527507.429487179,2110029.717948718,0.0262098779826252,0.360793838324,152287,387655,1083.6787600993302
2015-11-25,364221,41.42913570249178,36.11535698394116,40.61926796,35.4093644,33066941.60405837,27126128.466113348,0.0574078755207365,0.0328960457334892,8778.582693128976,1225932.2748322294,4268126874.9743295,4282695948.919121,4896111301.831781,,0.0490452631161745,0.029828357022071,72722780642.54718,72722780642.547,535030.217025699,494026.113650617,2.6520055e-05,636220310.6146336,561969.493243243,2247877.972972973,0.0248596001419275,0.360576688342,152916,357056,1620.3344731734242
2015-11-26,386928,44.68906031661263,38.95569181035745,33.61806401,29.30504538,50273491.5829046,39343464.75730149,0.0602110312557672,0.0356255292518995,9831.317394472942,1577354.604478051,4623458663.96889,4292174894.1393375,5303923855.628611,,0.0507368398515369,0.0303556344656875,72722780642.54718,72722780642.547,636252.149976506,500404.416884409,2.8693685e-05,687031051.5227941,534016.994318182,2136067.977272727,0.0295540307468799,0.361323950751,163281,384045,1858.4607281990088
2015-11-27,360234,44.48761597177468,38.77821425443838,24.81167746,21.62742425,36627958.039017074,61171256.90164214,0.0596397447859036,0.0359268824371712,9652.09629615066,1204220.937332093,4663383624.022939,4298143218.545028,5349983844.881412,,0.0505473951935654,0.0303327411021262,72722780642.54718,72722780642.5471,480804.181516337,502408.201537715,2.8988397e-05,690500157.4067502,649707.315789474,2598829.263157895,0.0223284569761616,0.364802519415,161840,361499,2062.856634020903
2015-11-28,410729,43.88777921909453,38.253947273664416,44.4811313,38.77113132,28285702.4427587,25701443.525027584,0.057071391687909,0.0356567322618352,9352.060670330928,1382136.252750986,4629343375.359013,4300761659.691189,5311127725.817877,,0.0503147061755643,0.0302602880940079,72722780642.54718,72722780642.547,556720.631229443,505429.955761552,2.8734246e-05,685818528.7591859,549819.75974026,2199279.038961039,0.0258473202481542,0.364177962731,163866,442371,1465.1224008937763
2015-11-29,328208,45.66549370321981,39.8001363352236,48.63963476,42.39227342,27410304.37383348,23244513.879681475,0.0638992218060834,0.0371707612507306,8337.69825970137,1392948.5548494165,4826715032.362346,4306492847.779884,5538029394.198577,,0.050295545310284,0.030395846504955,72722780642.54718,72722780642.547,538645.286059656,505745.223787561,2.993081e-05,715350759.3034397,462246.604026846,1848986.4161073824,0.0250018690410018,0.36347856532,130482,303043,1623.8602440921463
2015-11-30,490103,45.72456317061841,39.850111837102986,22.12900582,19.28598757,41969663.90438086,35631456.72235801,0.0707724873421366,0.0377389839859731,13091.070073624356,1541519.921505535,4901646909.391443,4316837386.499176,5624216681.366006,,0.0494712827600862,0.0304088501406275,72722780642.54718,72722780642.547,585641.183501102,510102.751530761,3.0465183e-05,726471573.0944346,668359.259259259,2673437.037037037,0.0271758528880272,0.363821362957,184974,510611,1739.996615220273
2015-12-01,414541,43.53996092060498,37.9459453183571,29.30798076,25.54249044,72498524.71893951,36955709.27793669,0.0635743841382262,0.0362532375803624,11235.310185596336,1524807.9791657266,4709964437.171652,4317377159.572558,5404310416.077196,,0.0494884476303897,0.0305682009930531,72722780642.54718,72722780642.547,603716.528670889,514443.858329002,2.9232661e-05,697857639.5373137,569458.922155689,2277835.6886227545,0.0280067677918246,0.362663537035,176727,419556,2021.191085720476
2015-12-02,424374,42.82920583317996,37.32568615687197,33.39692243,29.10544384,39998526.399782255,46755073.42673599,0.0636792296254343,0.035922240414962,11644.702325455031,1457514.8790276756,4668119111.29067,4319341922.366615,5356414170.9545,,0.045998157150746,0.0305803109108942,72722780642.54718,72722780642.547,582026.114467145,518061.951320451,2.8983897e-05,691943340.9542829,654104.701863354,2616418.8074534163,0.0269932482917872,0.363729675275,182865,439178,1985.7716188261784
2015-12-03,359444,42.70410831265976,37.20754158491521,31.45159313,27.4033695,29441955.110928845,36983963.4189033,0.0650980020729293,0.0361210068088837,10664.484895591426,1292960.2266109628,4693915674.871101,4321502308.385783,5387334794.284118,,0.0423547579920127,0.0305810346443537,72722780642.54718,72722780642.547,513339.802821954,519184.189773521,2.9151874e-05,696038196.327808,635840.697183099,2543362.7887323946,0.0238020429522195,0.364706503244,163822,345059,1999.3113811665703
